yr,mo,da,se,obs,strat,tran,seg,dir,wind,wspd,sky,wavfile,lat,long,ctime,lag,sppn,grp,unit
2017,5,25,rr,tkz,na,1,na,271,w,15,scattered clouds,YKD17006,59.8357,-163.6625,60162.6,0.65,BEGT,1,open
2017,5,25,rr,tkz,na,1,na,271,w,15,scattered clouds,YKD17006,59.8361,-163.6753,60178.8,0.68,LTDU,1,single
2017,5,25,rr,tkz,na,1,na,271,w,15,scattered clouds,YKD17006,59.8364,-163.6864,60192.7,0.66,PALO,1,open
2017,5,25,rr,tkz,na,1,na,271,w,15,scattered clouds,YKD17006,59.8369,-163.7562,60280.1,0.29,WIPT,1,open
2017,5,25,rr,tkz,na,1,na,271,w,15,scattered clouds,YKD17006,59.8363,-163.8158,60355.7,1.99,BLSC,1,pair
2017,5,25,rr,tkz,na,1,na,271,w,15,scattered clouds,YKD17006,59.8374,-163.8491,60397.2,1.92,GWTE,1,pair
2017,5,25,rr,tkz,na,1,na,271,w,15,scattered clouds,YKD17006,59.8374,-163.8491,60397.2,1.92,GOLD,1,pair
2017,5,25,rr,tkz,na,1,na,271,w,15,scattered clouds,YKD17006,59.8375,-163.9019,60463.7,0.18,PALO,1,open
2017,5,25,rr,tkz,na,1,na,271,w,15,scattered clouds,YKD17006,59.8374,-163.9034,60467.6,1.77,PALO,1,open
2017,5,25,rr,tkz,na,1,na,271,w,15,scattered clouds,YKD17006,59.8374,-163.94,60514.5,2.44,PALO,2,open
2017,5,25,rr,tkz,na,1,na,271,w,15,scattered clouds,YKD17006,59.8383,-163.9746,60556,0.07,PALO,1,open
2017,5,25,rr,tkz,na,1,na,271,w,15,scattered clouds,YKD17006,59.8383,-163.984,60568.8,1.28,RTLO,2,open
2017,5,25,rr,tkz,na,1,na,271,w,15,scattered clouds,YKD17006,59.8377,-164.0089,60601.2,1.22,NOPI,1,single
2017,5,25,rr,tkz,na,1,na,271,w,15,scattered clouds,YKD17006,59.8385,-164.0979,60712.6,0.5,BLSC,1,pair
2017,5,25,rr,tkz,na,1,na,271,w,15,scattered clouds,YKD17006,59.8385,-164.0979,60712.6,0.5,BLSC,1,single
2017,5,25,rr,tkz,na,1,na,271,w,15,scattered clouds,YKD17006,59.8385,-164.0979,60712.6,0.5,BLSC,1,single
2017,5,25,rr,tkz,na,1,na,271,w,15,scattered clouds,YKD17006,59.8386,-164.1288,60752.5,1.05,ENDT,1,open
2017,5,25,rr,tkz,na,2,na,91,w,15,scattered clouds,YKD17007,59.9552,-164.2027,61067.5,1.65,BEGT,2,open
2017,5,25,rr,tkz,na,2,na,91,w,15,scattered clouds,YKD17007,59.9539,-164.1509,61118.2,0.36,LTDU,1,single
2017,5,25,rr,tkz,na,2,na,91,w,15,scattered clouds,YKD17007,59.9533,-164.1354,61136.3,2.24,RTLO,2,open
2017,5,25,rr,tkz,na,2,na,91,w,15,scattered clouds,YKD17007,59.9534,-164.1295,61140.7,0.81,SCAU,1,pair
2017,5,25,rr,tkz,na,2,na,91,w,15,scattered clouds,YKD17007,59.9535,-164.1137,61156.7,0.64,SCAU,1,pair
2017,5,25,rr,tkz,na,2,na,91,w,15,scattered clouds,YKD17007,59.953,-164.0676,61203.3,1.05,PALO,1,open
2017,5,25,rr,tkz,na,2,na,91,w,15,scattered clouds,YKD17007,59.9537,-164.0492,61220.8,1.2,NOPI,1,single
2017,5,25,rr,tkz,na,2,na,91,w,15,scattered clouds,YKD17007,59.9538,-164.0431,61226.2,0.8,ENDT,2,open
2017,5,25,rr,tkz,na,3,na,91,w,15,scattered clouds,YKD17007,59.9537,-164.0253,61244.9,1.01,BEGT,3,open
2017,5,25,rr,tkz,na,3,na,91,w,15,scattered clouds,YKD17007,59.9537,-164.0253,61244.9,1.01,NSHO,1,single
2017,5,25,rr,tkz,na,3,na,91,w,15,scattered clouds,YKD17007,59.9534,-164.0116,61259,1.22,SCAU,1,pair
2017,5,25,rr,tkz,na,3,na,91,w,15,scattered clouds,YKD17007,59.9535,-163.9981,61273.2,1.55,SCAU,1,pair
2017,5,25,rr,tkz,na,3,na,91,w,15,scattered clouds,YKD17007,59.9534,-163.9727,61299.1,0.92,SCAU,1,pair
2017,5,25,rr,tkz,na,3,na,91,w,15,scattered clouds,YKD17007,59.9529,-163.9468,61325.5,1.91,BLSC,1,pair
2017,5,25,rr,tkz,na,3,na,91,w,15,scattered clouds,YKD17007,59.9529,-163.9468,61325.5,1.91,BLSC,1,single
2017,5,25,rr,tkz,na,3,na,91,w,15,scattered clouds,YKD17007,59.9529,-163.919,61351.7,0.33,SCAU,1,pair
2017,5,25,rr,tkz,na,3,na,91,w,15,scattered clouds,YKD17007,59.9529,-163.919,61351.7,0.33,LTDU,1,single
2017,5,25,rr,tkz,na,3,na,91,w,15,scattered clouds,YKD17007,59.9522,-163.8596,61412.6,1.16,RTLO,2,open
2017,5,25,rr,tkz,na,3,na,91,w,15,scattered clouds,YKD17007,59.9522,-163.8556,61419.5,3.44,SCAU,1,single
2017,5,25,rr,tkz,na,3,na,91,w,15,scattered clouds,YKD17007,59.952,-163.8056,61467.5,1.71,PALO,1,open
2017,5,25,rr,tkz,na,3,na,91,w,15,scattered clouds,YKD17007,59.9522,-163.7634,61509.4,1.98,PALO,1,open
2017,5,25,rr,tkz,na,3,na,91,w,15,scattered clouds,YKD17007,59.952,-163.7533,61518.2,0.36,PALO,1,open
2017,5,25,rr,tkz,na,3,na,91,w,15,scattered clouds,YKD17007,59.9514,-163.733,61538.2,0.73,SCAU,1,pair
2017,5,25,rr,tkz,na,3,na,91,w,15,scattered clouds,YKD17007,59.9514,-163.733,61538.2,0.73,SCAU,1,pair
2017,5,25,rr,tkz,na,3,na,91,w,15,scattered clouds,YKD17007,59.9514,-163.733,61538.2,0.73,SCAU,1,pair
2017,5,25,rr,tkz,na,3,na,91,w,15,scattered clouds,YKD17007,59.9514,-163.733,61538.2,0.73,SCAU,1,pair
2017,5,25,rr,tkz,na,3,na,91,w,15,scattered clouds,YKD17007,59.9513,-163.7291,61542.3,0.13,SCAU,1,pair
2017,5,25,rr,tkz,na,3,na,91,w,15,scattered clouds,YKD17007,59.9513,-163.7291,61542.3,0.13,SCAU,1,pair
2017,5,25,rr,tkz,na,3,na,91,w,15,scattered clouds,YKD17007,59.9512,-163.7251,61547.8,2.13,SCAU,1,pair
2017,5,25,rr,tkz,na,3,na,91,w,15,scattered clouds,YKD17007,59.9511,-163.6816,61590.3,0.78,SCAU,1,single
2017,5,25,rr,tkz,na,3,na,91,w,15,scattered clouds,YKD17007,59.9501,-163.6165,61654.5,0.24,PALO,1,open
2017,5,25,rr,tkz,na,3,na,91,w,15,scattered clouds,YKD17007,59.9498,-163.5006,61769.4,1.99,ENDT,3,open
2017,5,25,rr,tkz,na,4,na,272,w,15,scattered clouds,YKD17008,60.0644,-163.8703,62337.5,1.35,BEGT,4,open
2017,5,25,rr,tkz,na,4,na,272,w,15,scattered clouds,YKD17008,60.0687,-164.0021,62501.4,3.3,SCAU,1,pair
2017,5,25,rr,tkz,na,4,na,272,w,15,scattered clouds,YKD17008,60.0688,-164.007,62505.8,1.98,SCAU,1,pair
2017,5,25,rr,tkz,na,4,na,272,w,15,scattered clouds,YKD17008,60.0693,-164.0318,62535,1.11,RBME,1,pair
2017,5,25,rr,tkz,na,4,na,272,w,15,scattered clouds,YKD17008,60.0694,-164.0748,62587.7,1.82,LTDU,1,pair
2017,5,25,rr,tkz,na,4,na,272,w,15,scattered clouds,YKD17008,60.0685,-164.1089,62627.7,0.24,SCAU,1,single
2017,5,25,rr,tkz,na,4,na,272,w,15,scattered clouds,YKD17008,60.0685,-164.1761,62711.3,1.81,PALO,1,open
2017,5,25,rr,tkz,na,4,na,272,w,15,scattered clouds,YKD17008,60.0688,-164.2122,62754,0.64,WIPT,1,open
2017,5,25,rr,tkz,na,4,na,272,w,15,scattered clouds,YKD17008,60.0688,-164.2169,62761.1,0.83,PALO,1,open
2017,5,25,rr,tkz,na,4,na,272,w,15,scattered clouds,YKD17008,60.0688,-164.233,62780.4,0.43,GWTE,1,single
2017,5,25,rr,tkz,na,4,na,272,w,15,scattered clouds,YKD17008,60.0713,-164.3405,62909.7,0.14,BLSC,1,pair
2017,5,25,rr,tkz,na,4,na,272,w,15,scattered clouds,YKD17008,60.0713,-164.3405,62909.7,0.14,BLSC,1,pair
2017,5,25,rr,tkz,na,4,na,272,w,15,scattered clouds,YKD17008,60.0714,-164.3438,62914.8,0.63,MALL,1,single
2017,5,25,rr,tkz,na,4,na,272,w,15,scattered clouds,YKD17008,60.0716,-164.3583,62931.6,0.02,ENDT,4,open
2017,5,25,rr,tkz,na,5,na,91,w,15,scattered clouds,YKD17009,60.1276,-164.4486,63162.3,0.71,BEGT,5,open
2017,5,25,rr,tkz,na,5,na,91,w,15,scattered clouds,YKD17009,60.1284,-164.4308,63181.9,1.8,SCAU,1,pair
2017,5,25,rr,tkz,na,5,na,91,w,15,scattered clouds,YKD17009,60.1284,-164.4308,63181.9,1.8,SCAU,1,pair
2017,5,25,rr,tkz,na,5,na,91,w,15,scattered clouds,YKD17009,60.1284,-164.4308,63181.9,1.8,SCAU,1,pair
2017,5,25,rr,tkz,na,5,na,91,w,15,scattered clouds,YKD17009,60.1284,-164.4308,63181.9,1.8,SCAU,1,pair
2017,5,25,rr,tkz,na,5,na,91,w,15,scattered clouds,YKD17009,60.1284,-164.4308,63181.9,1.8,SCAU,1,pair
2017,5,25,rr,tkz,na,5,na,91,w,15,scattered clouds,YKD17009,60.1284,-164.4308,63181.9,1.8,SCAU,1,pair
2017,5,25,rr,tkz,na,5,na,91,w,15,scattered clouds,YKD17009,60.1284,-164.4308,63181.9,1.8,SCAU,1,pair
2017,5,25,rr,tkz,na,5,na,91,w,15,scattered clouds,YKD17009,60.1284,-164.4308,63181.9,1.8,SCAU,1,pair
2017,5,25,rr,tkz,na,5,na,91,w,15,scattered clouds,YKD17009,60.1284,-164.4308,63181.9,1.8,SCAU,1,pair
2017,5,25,rr,tkz,na,5,na,91,w,15,scattered clouds,YKD17009,60.1284,-164.4308,63181.9,1.8,SCAU,1,pair
2017,5,25,rr,tkz,na,5,na,91,w,15,scattered clouds,YKD17009,60.1284,-164.4308,63181.9,1.8,SCAU,1,pair
2017,5,25,rr,tkz,na,5,na,91,w,15,scattered clouds,YKD17009,60.1284,-164.4308,63181.9,1.8,SCAU,1,pair
2017,5,25,rr,tkz,na,5,na,91,w,15,scattered clouds,YKD17009,60.1284,-164.4308,63181.9,1.8,SCAU,1,pair
2017,5,25,rr,tkz,na,5,na,91,w,15,scattered clouds,YKD17009,60.1284,-164.4308,63181.9,1.8,SCAU,1,pair
2017,5,25,rr,tkz,na,5,na,91,w,15,scattered clouds,YKD17009,60.1287,-164.4212,63191,1.62,PALO,2,open
2017,5,25,rr,tkz,na,5,na,91,w,15,scattered clouds,YKD17009,60.1287,-164.4212,63191,1.62,NOPI,1,single
2017,5,25,rr,tkz,na,5,na,91,w,15,scattered clouds,YKD17009,60.1271,-164.3818,63234,1.89,ENDT,5,open
2017,5,25,rr,tkz,na,6,na,271,w,15,scattered clouds,YKD17010,60.1542,-164.3286,63397.5,1.41,BEGT,6,open
2017,5,25,rr,tkz,na,6,na,271,w,15,scattered clouds,YKD17010,60.1544,-164.3376,63409.8,2.14,NOPI,1,pair
2017,5,25,rr,tkz,na,6,na,271,w,15,scattered clouds,YKD17010,60.1545,-164.3451,63420.5,2.45,BLSC,1,single
2017,5,25,rr,tkz,na,6,na,271,w,15,scattered clouds,YKD17010,60.155,-164.3619,63441,0.91,PALO,1,open
2017,5,25,rr,tkz,na,6,na,271,w,15,scattered clouds,YKD17010,60.1558,-164.4253,63521,1.26,SCAU,1,pair
2017,5,25,rr,tkz,na,6,na,271,w,15,scattered clouds,YKD17010,60.1556,-164.4686,63575.7,1.57,SCAU,1,pair
2017,5,25,rr,tkz,na,6,na,271,w,15,scattered clouds,YKD17010,60.1556,-164.4686,63575.7,1.57,SCAU,1,pair
2017,5,25,rr,tkz,na,6,na,271,w,15,scattered clouds,YKD17010,60.1556,-164.4686,63575.7,1.57,NOPI,1,single
2017,5,25,rr,tkz,na,6,na,271,w,15,scattered clouds,YKD17010,60.1552,-164.4845,63594.6,0.79,ENDT,6,open
2017,5,25,rr,tkz,na,7,na,90,w,15,scattered clouds,YKD17011,60.1835,-164.4919,63675.6,2.01,BEGT,7,open
2017,5,25,rr,tkz,na,7,na,90,w,15,scattered clouds,YKD17011,60.1845,-164.4592,63706.9,0.89,SCAU,1,pair
2017,5,25,rr,tkz,na,7,na,90,w,15,scattered clouds,YKD17011,60.1844,-164.4452,63721.2,1.33,SPEI,1,single
2017,5,25,rr,tkz,na,7,na,90,w,15,scattered clouds,YKD17011,60.1843,-164.4296,63738.2,2.16,PALO,2,open
2017,5,25,rr,tkz,na,7,na,90,w,15,scattered clouds,YKD17011,60.1833,-164.3324,63838.8,1.01,PALO,3,open
2017,5,25,rr,tkz,na,7,na,90,w,15,scattered clouds,YKD17011,60.184,-164.2599,63911.8,0.11,ENDT,7,open
2017,5,25,rr,tkz,na,8,na,270,w,15,scattered clouds,YKD17012,60.2119,-164.4316,64168.6,0.27,BEGT,8,open
2017,5,25,rr,tkz,na,8,na,270,w,15,scattered clouds,YKD17012,60.2118,-164.4483,64189.2,1.27,SCAU,1,single
2017,5,25,rr,tkz,na,8,na,270,w,15,scattered clouds,YKD17012,60.2118,-164.4483,64189.2,1.27,SCAU,1,single
2017,5,25,rr,tkz,na,8,na,270,w,15,scattered clouds,YKD17012,60.2122,-164.4599,64202.3,0.5,RTLO,2,open
2017,5,25,rr,tkz,na,8,na,270,w,15,scattered clouds,YKD17012,60.2123,-164.4648,64207.9,0.36,SCAU,1,pair
2017,5,25,rr,tkz,na,8,na,270,w,15,scattered clouds,YKD17012,60.2123,-164.4648,64207.9,0.36,SCAU,1,pair
2017,5,25,rr,tkz,na,8,na,270,w,15,scattered clouds,YKD17012,60.2123,-164.4648,64207.9,0.36,GWTE,1,pair
2017,5,25,rr,tkz,na,8,na,270,w,15,scattered clouds,YKD17012,60.2127,-164.4793,64226.5,0.4,RTLO,2,open
2017,5,25,rr,tkz,na,8,na,270,w,15,scattered clouds,YKD17012,60.2128,-164.4888,64239,1.37,SPEI,1,single
2017,5,25,rr,tkz,na,8,na,270,w,15,scattered clouds,YKD17012,60.2129,-164.5141,64271,0.93,NOPI,1,pair
2017,5,25,rr,tkz,na,8,na,270,w,15,scattered clouds,YKD17012,60.2126,-164.5234,64282.3,0.69,PALO,1,open
2017,5,25,rr,tkz,na,8,na,270,w,15,scattered clouds,YKD17012,60.2121,-164.5404,64304.3,0.69,RTLO,1,open
2017,5,25,rr,tkz,na,8,na,270,w,15,scattered clouds,YKD17012,60.212,-164.545,64309.5,0.14,SCAU,2,pair
2017,5,25,rr,tkz,na,8,na,270,w,15,scattered clouds,YKD17012,60.2122,-164.5544,64323.1,1.04,SCAU,1,pair
2017,5,25,rr,tkz,na,8,na,270,w,15,scattered clouds,YKD17012,60.2124,-164.5745,64348.8,1.23,ENDT,8,open
2017,5,25,rr,tkz,na,9,na,91,w,15,scattered clouds,YKD17013,60.2431,-164.6374,64469.2,1.38,BEGT,9,open
2017,5,25,rr,tkz,na,9,na,91,w,15,scattered clouds,YKD17013,60.2429,-164.5925,64515,0.94,SPEI,1,single
2017,5,25,rr,tkz,na,9,na,91,w,15,scattered clouds,YKD17013,60.2403,-164.543,64567.1,1,PALO,2,open
2017,5,25,rr,tkz,na,9,na,91,w,15,scattered clouds,YKD17013,60.2403,-164.543,64567.1,1,SCAU,1,pair
2017,5,25,rr,tkz,na,9,na,91,w,15,scattered clouds,YKD17013,60.2408,-164.5182,64591.8,0.23,PALO,1,open
2017,5,25,rr,tkz,na,9,na,91,w,15,scattered clouds,YKD17013,60.2415,-164.4814,64630.2,0.42,ENDT,9,open
2017,5,25,rr,tkz,na,10,na,270,w,15,scattered clouds,YKD17014,60.2701,-164.5385,64797.7,0.29,BEGT,10,open
2017,5,25,rr,tkz,na,10,na,270,w,15,scattered clouds,YKD17014,60.2701,-164.5385,64797.7,0.29,PALO,2,open
2017,5,25,rr,tkz,na,10,na,270,w,15,scattered clouds,YKD17014,60.2708,-164.5841,64856.3,2.28,RTLO,2,open
2017,5,25,rr,tkz,na,10,na,270,w,15,scattered clouds,YKD17014,60.2709,-164.589,64860.3,0.45,SCAU,1,pair
2017,5,25,rr,tkz,na,10,na,270,w,15,scattered clouds,YKD17014,60.2711,-164.5972,64871.3,1.11,NOPI,3,single
2017,5,25,rr,tkz,na,10,na,270,w,15,scattered clouds,YKD17014,60.2711,-164.5972,64871.3,1.11,NOPI,1,pair
2017,5,25,rr,tkz,na,10,na,270,w,15,scattered clouds,YKD17014,60.2699,-164.6555,64944.1,2.15,ENDT,10,open
2017,5,25,rr,tkz,na,11,na,89,w,15,scattered clouds,YKD17015,60.2963,-164.8332,65249.3,1,BEGT,11,open
2017,5,25,rr,tkz,na,11,na,89,w,15,scattered clouds,YKD17015,60.3,-164.802,65281.7,2.24,COEI,1,pair
2017,5,25,rr,tkz,na,11,na,89,w,15,scattered clouds,YKD17015,60.3,-164.802,65281.7,2.24,COEI,1,single
2017,5,25,rr,tkz,na,11,na,89,w,15,scattered clouds,YKD17015,60.2986,-164.7706,65313.8,1.99,NOPI,1,pair
2017,5,25,rr,tkz,na,11,na,89,w,15,scattered clouds,YKD17015,60.2992,-164.748,65334.2,0.42,SCAU,1,pair
2017,5,25,rr,tkz,na,11,na,89,w,15,scattered clouds,YKD17015,60.2992,-164.748,65334.2,0.42,SCAU,1,pair
2017,5,25,rr,tkz,na,11,na,89,w,15,scattered clouds,YKD17015,60.2993,-164.728,65355.7,2.22,NOPI,1,single
2017,5,25,rr,tkz,na,11,na,89,w,15,scattered clouds,YKD17015,60.2993,-164.728,65355.7,2.22,SCAU,1,pair
2017,5,25,rr,tkz,na,11,na,89,w,15,scattered clouds,YKD17015,60.299,-164.718,65365.1,1.23,SCAU,1,pair
2017,5,25,rr,tkz,na,11,na,89,w,15,scattered clouds,YKD17015,60.299,-164.6661,65416.6,0.76,ARFO,1,open
2017,5,25,rr,tkz,na,11,na,89,w,15,scattered clouds,YKD17015,60.299,-164.646,65436,0.48,COEI,1,single
2017,5,25,rr,tkz,na,11,na,89,w,15,scattered clouds,YKD17015,60.2987,-164.6319,65450.3,0.83,COEI,1,pair
2017,5,25,rr,tkz,na,11,na,89,w,15,scattered clouds,YKD17015,60.2989,-164.5553,65529.1,1.08,PALO,1,open
2017,5,25,rr,tkz,na,11,na,89,w,15,scattered clouds,YKD17015,60.2984,-164.5121,65572.2,0.2,PALO,2,open
2017,5,25,rr,tkz,na,11,na,89,w,15,scattered clouds,YKD17015,60.2981,-164.4867,65598.4,0.95,LTDU,1,pair
2017,5,25,rr,tkz,na,11,na,89,w,15,scattered clouds,YKD17015,60.2984,-164.4733,65612.4,1.08,PALO,2,open
2017,5,25,rr,tkz,na,11,na,89,w,15,scattered clouds,YKD17015,60.299,-164.454,65633.2,1.12,SCAU,1,pair
2017,5,25,rr,tkz,na,11,na,89,w,15,scattered clouds,YKD17015,60.299,-164.4425,65643.9,0.27,PALO,1,open
2017,5,25,rr,tkz,na,11,na,89,w,15,scattered clouds,YKD17015,60.299,-164.4082,65680.8,1.27,SCAU,1,pair
2017,5,25,rr,tkz,na,11,na,89,w,15,scattered clouds,YKD17015,60.2991,-164.4005,65689.9,2.27,ENDT,11,open
2017,5,25,rr,tkz,na,12,na,270,w,15,scattered clouds,YKD17016,60.3267,-164.5977,65990.5,2.41,BEGT,12,open
2017,5,25,rr,tkz,na,12,na,270,w,15,scattered clouds,YKD17016,60.3266,-164.6075,66001.6,1.95,SCAU,1,pair
2017,5,25,rr,tkz,na,12,na,270,w,15,scattered clouds,YKD17016,60.3266,-164.6075,66001.6,1.95,SCAU,1,single
2017,5,25,rr,tkz,na,12,na,270,w,15,scattered clouds,YKD17016,60.3266,-164.6075,66001.6,1.95,SCAU,1,single
2017,5,25,rr,tkz,na,12,na,270,w,15,scattered clouds,YKD17016,60.3282,-164.6468,66050.9,1.56,CORA,2,open
2017,5,25,rr,tkz,na,12,na,270,w,15,scattered clouds,YKD17016,60.3284,-164.7977,66250.4,2.29,PALO,1,open
2017,5,25,rr,tkz,na,12,na,270,w,15,scattered clouds,YKD17016,60.3285,-164.8068,66261.7,1.98,RTLO,1,open
2017,5,25,rr,tkz,na,12,na,270,w,15,scattered clouds,YKD17016,60.3283,-164.8143,66271.7,1.5,RTLO,2,open
2017,5,25,rr,tkz,na,12,na,270,w,15,scattered clouds,YKD17016,60.3273,-164.8414,66306.5,0.52,SCAU,1,pair
2017,5,25,rr,tkz,na,12,na,270,w,15,scattered clouds,YKD17016,60.3273,-164.8414,66306.5,0.52,SCAU,1,pair
2017,5,25,rr,tkz,na,12,na,270,w,15,scattered clouds,YKD17016,60.3273,-164.8414,66306.5,0.52,SPEI,1,single
2017,5,25,rr,tkz,na,12,na,270,w,15,scattered clouds,YKD17016,60.3273,-164.8414,66306.5,0.52,SPEI,1,single
2017,5,25,rr,tkz,na,12,na,270,w,15,scattered clouds,YKD17016,60.3267,-164.8583,66329.6,1.59,LTDU,1,pair
2017,5,25,rr,tkz,na,12,na,270,w,15,scattered clouds,YKD17016,60.3272,-164.8836,66360.3,0.02,RTLO,1,open
2017,5,25,rr,tkz,na,12,na,270,w,15,scattered clouds,YKD17016,60.3278,-164.8994,66380.8,0.78,SCAU,1,pair
2017,5,25,rr,tkz,na,12,na,270,w,15,scattered clouds,YKD17016,60.3277,-164.9058,66388.8,0.77,RTLO,1,open
2017,5,25,rr,tkz,na,12,na,270,w,15,scattered clouds,YKD17016,60.3273,-164.9151,66401.8,2.13,NOPI,1,single
2017,5,25,rr,tkz,na,12,na,270,w,15,scattered clouds,YKD17016,60.3269,-164.9244,66412.5,0.1,PALO,1,open
2017,5,25,rr,tkz,na,12,na,270,w,15,scattered clouds,YKD17016,60.3268,-164.9339,66426.1,2.21,ENDT,12,open
2017,5,25,rr,tkz,na,13,na,90,w,15,scattered clouds,YKD17017,60.3579,-164.9996,66545.6,0.2,BEGT,13,open
2017,5,25,rr,tkz,na,13,na,90,w,15,scattered clouds,YKD17017,60.3585,-164.9876,66561.2,3.01,SCAU,1,pair
2017,5,25,rr,tkz,na,13,na,90,w,15,scattered clouds,YKD17017,60.3585,-164.9876,66561.2,3.01,SCAU,1,pair
2017,5,25,rr,tkz,na,13,na,90,w,15,scattered clouds,YKD17017,60.3566,-164.9569,66589.5,0.12,SPEI,1,single
2017,5,25,rr,tkz,na,13,na,90,w,15,scattered clouds,YKD17017,60.3566,-164.9569,66589.5,0.12,SPEI,1,single
2017,5,25,rr,tkz,na,13,na,90,w,15,scattered clouds,YKD17017,60.3566,-164.9569,66589.5,0.12,GOLD,1,single
2017,5,25,rr,tkz,na,13,na,90,w,15,scattered clouds,YKD17017,60.3566,-164.9569,66589.5,0.12,GOLD,1,single
2017,5,25,rr,tkz,na,13,na,90,w,15,scattered clouds,YKD17017,60.3559,-164.9418,66607.3,1.7,COEI,1,pair
2017,5,25,rr,tkz,na,13,na,90,w,15,scattered clouds,YKD17017,60.3559,-164.9418,66607.3,1.7,COEI,1,single
2017,5,25,rr,tkz,na,13,na,90,w,15,scattered clouds,YKD17017,60.3555,-164.8479,66706.1,2.25,LTDU,1,single
2017,5,25,rr,tkz,na,13,na,90,w,15,scattered clouds,YKD17017,60.3555,-164.8479,66706.1,2.25,BLSC,1,pair
2017,5,25,rr,tkz,na,13,na,90,w,15,scattered clouds,YKD17017,60.355,-164.7979,66758,2.13,BLSC,1,pair
2017,5,25,rr,tkz,na,13,na,90,w,15,scattered clouds,YKD17017,60.3575,-164.6832,66875.1,1.34,NOPI,1,pair
2017,5,25,rr,tkz,na,13,na,90,w,15,scattered clouds,YKD17017,60.3569,-164.6684,66891.9,1.99,ARFO,2,open
2017,5,25,rr,tkz,na,13,na,90,w,15,scattered clouds,YKD17017,60.3553,-164.6401,66922.2,2.2,RTLO,1,open
2017,5,25,rr,tkz,na,13,na,90,w,15,scattered clouds,YKD17017,60.3557,-164.6208,66940.2,0.59,RTLO,2,open
2017,5,25,rr,tkz,na,13,na,90,w,15,scattered clouds,YKD17017,60.3563,-164.6055,66957.7,1.88,PALO,1,open
2017,5,25,rr,tkz,na,13,na,90,w,15,scattered clouds,YKD17017,60.3566,-164.5978,66965.2,1.27,ENDT,13,open
2017,5,25,rr,tkz,na,15,na,270,w,15,scattered clouds,YKD17018,60.4141,-164.3891,67234.3,2.2,BEGT,15,open
2017,5,25,rr,tkz,na,15,na,270,w,15,scattered clouds,YKD17018,60.4152,-164.4193,67272.7,1.29,SCAU,1,pair
2017,5,25,rr,tkz,na,15,na,270,w,15,scattered clouds,YKD17018,60.4151,-164.4241,67278.6,0.34,PALO,1,open
2017,5,25,rr,tkz,na,15,na,270,w,15,scattered clouds,YKD17018,60.4147,-164.4522,67315.4,1.25,MERG,1,pair
2017,5,25,rr,tkz,na,15,na,270,w,15,scattered clouds,YKD17018,60.4139,-164.474,67343.9,1.95,NOPI,1,single
2017,5,25,rr,tkz,na,15,na,270,w,15,scattered clouds,YKD17018,60.4135,-164.4979,67373.9,1.94,PALO,2,open
2017,5,25,rr,tkz,na,15,na,270,w,15,scattered clouds,YKD17018,60.4132,-164.5268,67408.2,0.5,SCAU,1,pair
2017,5,25,rr,tkz,na,15,na,270,w,15,scattered clouds,YKD17018,60.4139,-164.5655,67456.3,0.02,SCAU,1,pair
2017,5,25,rr,tkz,na,15,na,270,w,15,scattered clouds,YKD17018,60.4151,-164.6068,67508.4,0.09,LTDU,1,single
2017,5,25,rr,tkz,na,15,na,270,w,15,scattered clouds,YKD17018,60.415,-164.6101,67512.8,1.03,SCAU,3,pair
2017,5,25,rr,tkz,na,15,na,270,w,15,scattered clouds,YKD17018,60.4145,-164.6276,67535.5,1.73,SCAU,1,pair
2017,5,25,rr,tkz,na,15,na,270,w,15,scattered clouds,YKD17018,60.4145,-164.6308,67539.4,1.04,SCAU,8,pair
2017,5,25,rr,tkz,na,15,na,270,w,15,scattered clouds,YKD17018,60.4145,-164.6356,67546.5,2.34,SCAU,1,pair
2017,5,25,rr,tkz,na,15,na,270,w,15,scattered clouds,YKD17018,60.4145,-164.6356,67546.5,2.34,SCAU,1,single
2017,5,25,rr,tkz,na,15,na,270,w,15,scattered clouds,YKD17018,60.4145,-164.6356,67546.5,2.34,SCAU,1,single
2017,5,25,rr,tkz,na,15,na,270,w,15,scattered clouds,YKD17018,60.4145,-164.6356,67546.5,2.34,SCAU,1,single
2017,5,25,rr,tkz,na,15,na,270,w,15,scattered clouds,YKD17018,60.4145,-164.6356,67546.5,2.34,PALO,1,open
2017,5,25,rr,tkz,na,15,na,270,w,15,scattered clouds,YKD17018,60.4144,-164.6575,67573.6,1.75,PALO,1,open
2017,5,25,rr,tkz,na,15,na,270,w,15,scattered clouds,YKD17018,60.4147,-164.6854,67608.2,0.43,SCAU,1,single
2017,5,25,rr,tkz,na,15,na,270,w,15,scattered clouds,YKD17018,60.4147,-164.6854,67608.2,0.43,SCAU,1,single
2017,5,25,rr,tkz,na,15,na,270,w,15,scattered clouds,YKD17018,60.4145,-164.7022,67630.9,1.14,PALO,1,open
2017,5,25,rr,tkz,na,15,na,270,w,15,scattered clouds,YKD17018,60.4144,-164.732,67669.8,1.97,SCAU,1,pair
2017,5,25,rr,tkz,na,15,na,270,w,15,scattered clouds,YKD17018,60.4147,-164.7368,67673.8,0.15,SCAU,1,pair
2017,5,25,rr,tkz,na,15,na,270,w,15,scattered clouds,YKD17018,60.4148,-164.7384,67677.9,1.95,BLSC,1,pair
